cvegeo,ids,area_km2,densidad_pob,ids_norm,bajo_desarrollo_norm,grado_ids,grado_ids_num,grado_ids_norm,poblacion_ids,pob_nbi,prop_nbi,prop_nbi_norm
9.00902E+11,0.4636,#N/D,#N/D,0.311598909,0.688401091,Muy bajo,1,0,88,87,0.988636364,0.987843957
9.00902E+11,0.5843,#N/D,#N/D,0.468372516,0.531627484,Muy bajo,1,0,187,174,0.930481283,0.925633618
9.00902E+11,0.577,#N/D,#N/D,0.458890765,0.541109235,Muy bajo,1,0,123,118,0.959349593,0.956514967
9.00902E+11,0.5659,#N/D,#N/D,0.444473308,0.555526692,Muy bajo,1,0,66,66,1,1
9.00902E+11,0.6773,#N/D,#N/D,0.589167424,0.410832576,Muy bajo,1,0,222,187,0.842342342,0.83134859
9.00902E+11,0.4755,#N/D,#N/D,0.327055462,0.672944538,Muy bajo,1,0,11,11,1,1
9.00902E+11,0.5837,#N/D,#N/D,0.467593194,0.532406806,Muy bajo,1,0,98,81,0.826530612,0.814434279
9.00902E+11,0.5736,#N/D,#N/D,0.454474607,0.545525393,Muy bajo,1,0,413,398,0.963680387,0.961147755
9.00902E+11,0.5396,#N/D,#N/D,0.410313028,0.589686972,Muy bajo,1,0,189,187,0.989417989,0.988680087
9.00902E+11,0.4999,#N/D,#N/D,0.358747889,0.641252111,Muy bajo,1,0,47,46,0.978723404,0.977239749
9.00902E+11,0.6113,#N/D,#N/D,0.503442005,0.496557995,Muy bajo,1,0,111,104,0.936936937,0.932539436
9.00902E+11,0.5193,#N/D,#N/D,0.383945967,0.616054033,Muy bajo,1,0,205,205,1,1
9.00902E+11,0.5189,#N/D,#N/D,0.383426419,0.616573581,Muy bajo,1,0,13,13,1,1
9.00902E+11,0.5532,#N/D,#N/D,0.427977659,0.572022341,Muy bajo,1,0,46,46,1,1
9.00902E+11,0.6483,#N/D,#N/D,0.551500195,0.448499805,Muy bajo,1,0,12,12,1,1
9.00902E+11,0.552,#N/D,#N/D,0.426419015,0.573580985,Muy bajo,1,0,20,20,1,1
9.00902E+11,0.559,#N/D,#N/D,0.435511105,0.564488895,Muy bajo,1,0,166,157,0.945783133,0.942002493
9.00902E+11,0.524,#N/D,#N/D,0.390050656,0.609949344,Muy bajo,1,0,36,36,1,1
9.00902E+11,0.5662,#N/D,#N/D,0.444862969,0.555137031,Muy bajo,1,0,88,87,0.988636364,0.987843957
9.00902E+11,0.4383,#N/D,#N/D,0.278737498,0.721262502,Muy bajo,1,0,10,10,1,1
9.00902E+11,0.6824,#N/D,#N/D,0.595791661,0.404208339,Muy bajo,1,0,70,64,0.914285714,0.908308703
9.00902E+11,0.5634,#N/D,#N/D,0.441226133,0.558773867,Muy bajo,1,0,64,59,0.921875,0.916427203
9.00902E+11,0.617,#N/D,#N/D,0.510845564,0.489154436,Muy bajo,1,0,297,286,0.962962963,0.960380304
9.00902E+11,0.6119,#N/D,#N/D,0.504221327,0.495778673,Muy bajo,1,0,17,14,0.823529412,0.8112238
9.00902E+11,0.6208,#N/D,#N/D,0.51578127,0.48421873,Muy bajo,1,0,31,28,0.903225806,0.896477568
9.00902E+11,0.547,#N/D,#N/D,0.419924666,0.580075334,Muy bajo,1,0,114,114,1,1
9.00902E+11,0.5766,#N/D,#N/D,0.458371217,0.541628783,Muy bajo,1,0,140,131,0.935714286,0.931231527
9.00902E+11,0.6689,#N/D,#N/D,0.578256916,0.421743084,Muy bajo,1,0,111,107,0.963963964,0.961451106
9.00902E+11,0.9106,#N/D,#N/D,0.892193791,0.107806209,Alto,4,0.75,11,6,0.545454545,0.513758272
9.00903E+11,0.6735,#N/D,#N/D,0.584231718,0.415768282,Muy bajo,1,0,25,22,0.88,0.871632184
9.00903E+11,0.5211,#N/D,#N/D,0.386283933,0.613716067,Muy bajo,1,0,46,44,0.956521739,0.953489922
9.00903E+11,0.5719,#N/D,#N/D,0.452266528,0.547733472,Muy bajo,1,0,95,94,0.989473684,0.988739665
9.00903E+11,0.5799,#N/D,#N/D,0.462657488,0.537342512,Muy bajo,1,0,95,90,0.947368421,0.943698326
9.00903E+11,0.6049,#N/D,#N/D,0.495129238,0.504870762,Muy bajo,1,0,362,334,0.922651934,0.917258314
9.00903E+11,0.5607,#N/D,#N/D,0.437719184,0.562280816,Muy bajo,1,0,220,211,0.959090909,0.956238245
9.00903E+11,0.5786,#N/D,#N/D,0.460968957,0.539031043,Muy bajo,1,0,78,78,1,1
9.00903E+11,0.5264,#N/D,#N/D,0.393167944,0.606832056,Muy bajo,1,0,49,49,1,1
9.00903E+11,0.6149,#N/D,#N/D,0.508117937,0.491882063,Muy bajo,1,0,107,93,0.869158879,0.860035091
9.00903E+11,0.5219,#N/D,#N/D,0.387323029,0.612676971,Muy bajo,1,0,144,142,0.986111111,0.985142614
9.00903E+11,0.585,#N/D,#N/D,0.469281725,0.530718275,Muy bajo,1,0,161,140,0.869565217,0.860469765
9.00903E+11,0.5804,#N/D,#N/D,0.463306923,0.536693077,Muy bajo,1,0,234,224,0.957264957,0.954284966
9.00903E+11,0.4699,#N/D,#N/D,0.31978179,0.68021821,Muy bajo,1,0,34,34,1,1
9.00903E+11,0.4608,#N/D,#N/D,0.307962073,0.692037927,Muy bajo,1,0,12,12,1,1
9.00903E+11,0.5024,#N/D,#N/D,0.361995064,0.638004936,Muy bajo,1,0,38,34,0.894736842,0.887396653
9.00903E+11,0.3298,#N/D,#N/D,0.137810105,0.862189895,Muy bajo,1,0,27,27,1,1
9.00903E+11,0.5785,#N/D,#N/D,0.46083907,0.53916093,Muy bajo,1,0,535,521,0.973831776,0.972007018
9.00903E+11,0.5475,#N/D,#N/D,0.420574101,0.579425899,Muy bajo,1,0,63,60,0.952380952,0.94906039
9.00903E+11,0.6112,#N/D,#N/D,0.503312118,0.496687882,Muy bajo,1,0,11,11,1,1
9.00903E+11,0.5653,#N/D,#N/D,0.443693986,0.556306014,Muy bajo,1,0,27,27,1,1
9.00903E+11,0.7252,#N/D,#N/D,0.651383297,0.348616703,Bajo,2,0.25,20,12,0.6,0.57210728
9.00903E+11,0.4987,#N/D,#N/D,0.357189245,0.642810755,Muy bajo,1,0,50,47,0.94,0.935816092
9.00903E+11,0.5103,#N/D,#N/D,0.372256137,0.627743863,Muy bajo,1,0,66,66,1,1
9.00903E+11,0.6057,#N/D,#N/D,0.496168334,0.503831666,Muy bajo,1,0,351,342,0.974358974,0.972570979
9.00903E+11,0.6055,#N/D,#N/D,0.49590856,0.50409144,Muy bajo,1,0,58,53,0.913793103,0.907781741
9.00903E+11,0.4687,#N/D,#N/D,0.318223146,0.681776854,Muy bajo,1,0,72,72,1,1
9.00903E+11,0.5188,#N/D,#N/D,0.383296532,0.616703468,Muy bajo,1,0,21,21,1,1
9.00903E+11,0.5956,#N/D,#N/D,0.483049747,0.516950253,Muy bajo,1,0,590,574,0.972881356,0.970990324
9.00903E+11,0.5576,#N/D,#N/D,0.433692687,0.566307313,Muy bajo,1,0,384,371,0.966145833,0.963785121
9.00903E+11,0.6722,0.292895214,2.295018721,0.582543187,0.417456813,Muy bajo,1,0,2098,1983,0.945185891,0.941363605
9.00903E+11,0.6869,0.266547395,2.577027625,0.601636576,0.398363424,Muy bajo,1,0,1957,1784,0.911599387,0.905435053
9.00903E+11,0.612,#N/D,#N/D,0.504351214,0.495648786,Muy bajo,1,0,86,84,0.976744186,0.975122516
9.00903E+11,0.5803,#N/D,#N/D,0.463177036,0.536822964,Muy bajo,1,0,183,174,0.950819672,0.947390239
9.00903E+11,0.4353,#N/D,#N/D,0.274840888,0.725159112,Muy bajo,1,0,45,45,1,1
9.00903E+11,0.5291,#N/D,#N/D,0.396674893,0.603325107,Muy bajo,1,0,166,159,0.957831325,0.954890828
9.00903E+11,0.8947,#N/D,#N/D,0.871541759,0.128458241,Alto,4,0.75,33,26,0.787878788,0.773087194
9.00903E+11,0.5731,#N/D,#N/D,0.453825172,0.546174828,Muy bajo,1,0,58,53,0.913793103,0.907781741
9.00903E+11,0.5612,#N/D,#N/D,0.438368619,0.561631381,Muy bajo,1,0,27,27,1,1
9.00903E+11,0.3881,#N/D,#N/D,0.213534225,0.786465775,Muy bajo,1,0,17,17,1,1
9.00903E+11,0.619,#N/D,#N/D,0.513443304,0.486556696,Muy bajo,1,0,182,168,0.923076923,0.917712938
9.00903E+11,0.5842,#N/D,#N/D,0.468242629,0.531757371,Muy bajo,1,0,511,503,0.984344423,0.983252731
9.00903E+11,0.5666,#N/D,#N/D,0.445382517,0.554617483,Muy bajo,1,0,301,298,0.990033223,0.989338221
9.00903E+11,0.5799,#N/D,#N/D,0.462657488,0.537342512,Muy bajo,1,0,224,222,0.991071429,0.990448823
9.00903E+11,0.5266,#N/D,#N/D,0.393427718,0.606572282,Muy bajo,1,0,93,93,1,1
9.00903E+11,0.5794,#N/D,#N/D,0.462008053,0.537991947,Muy bajo,1,0,66,63,0.954545455,0.951375827
9.00903E+11,0.4743,#N/D,#N/D,0.325496818,0.674503182,Muy bajo,1,0,13,13,1,1
9.00903E+11,0.5343,#N/D,#N/D,0.403429017,0.596570983,Muy bajo,1,0,251,246,0.980079681,0.978690602
9.00903E+11,0.5379,#N/D,#N/D,0.408104949,0.591895051,Muy bajo,1,0,129,125,0.968992248,0.966830022
9.00903E+11,0.5607,#N/D,#N/D,0.437719184,0.562280816,Muy bajo,1,0,17,15,0.882352941,0.8741492
9.00903E+11,0.6105,#N/D,#N/D,0.502402909,0.497597091,Muy bajo,1,0,72,68,0.944444444,0.940570456
9.00903E+11,0.554,#N/D,#N/D,0.429016755,0.570983245,Muy bajo,1,0,29,24,0.827586207,0.815563483
9.00903E+11,0.6706,#N/D,#N/D,0.580464995,0.419535005,Muy bajo,1,0,26,22,0.846153846,0.835425877
9.00903E+11,0.5325,#N/D,#N/D,0.401091051,0.598908949,Muy bajo,1,0,41,41,1,1
9.00903E+11,0.5051,#N/D,#N/D,0.365502013,0.634497987,Muy bajo,1,0,71,71,1,1
9.00903E+11,0.626,#N/D,#N/D,0.522535394,0.477464606,Muy bajo,1,0,132,120,0.909090909,0.902751654
9.00903E+11,0.4617,#N/D,#N/D,0.309131056,0.690868944,Muy bajo,1,0,20,20,1,1
9.00903E+11,0.5358,#N/D,#N/D,0.405377322,0.594622678,Muy bajo,1,0,121,119,0.983471074,0.982318483
9.00903E+11,0.5481,#N/D,#N/D,0.421353423,0.578646577,Muy bajo,1,0,74,74,1,1
9.00903E+11,0.4872,#N/D,#N/D,0.342252241,0.657747759,Muy bajo,1,0,46,46,1,1
9.00903E+11,0.5404,#N/D,#N/D,0.411352124,0.588647876,Muy bajo,1,0,21,21,1,1
9.00903E+11,0.5417,#N/D,#N/D,0.413040655,0.586959345,Muy bajo,1,0,65,65,1,1
9.00904E+11,0.4465,#N/D,#N/D,0.289388232,0.710611768,Muy bajo,1,0,129,129,1,1
9.00904E+11,0.6873,#N/D,#N/D,0.602156124,0.397843876,Muy bajo,1,0,74,68,0.918918919,0.913264989
9.00904E+11,0.5126,#N/D,#N/D,0.375243538,0.624756462,Muy bajo,1,0,87,87,1,1
9.00904E+11,0.5111,#N/D,#N/D,0.373295233,0.626704767,Muy bajo,1,0,51,51,1,1
9.00904E+11,0.3958,#N/D,#N/D,0.223535524,0.776464476,Muy bajo,1,0,20,20,1,1
9.00904E+11,0.6391,#N/D,#N/D,0.539550591,0.460449409,Muy bajo,1,0,29,25,0.862068966,0.852450786
9.00904E+11,0.7359,#N/D,#N/D,0.665281205,0.334718795,Bajo,2,0.25,51,48,0.941176471,0.9370746
9.00904E+11,0.5803,#N/D,#N/D,0.463177036,0.536822964,Muy bajo,1,0,98,98,1,1
9.00904E+11,0.5266,#N/D,#N/D,0.393427718,0.606572282,Muy bajo,1,0,70,68,0.971428571,0.969436234
9.00904E+11,0.7827,#N/D,#N/D,0.726068321,0.273931679,Bajo,2,0.25,13,12,0.923076923,0.917712938
9.00904E+11,0.5929,#N/D,#N/D,0.479542798,0.520457202,Muy bajo,1,0,30,26,0.866666667,0.857369093
9.00904E+11,0.6634,#N/D,#N/D,0.571113132,0.428886868,Muy bajo,1,0,43,37,0.860465116,0.850735098
9.00904E+11,0.5193,#N/D,#N/D,0.383945967,0.616054033,Muy bajo,1,0,37,37,1,1
9.00904E+11,0.5326,#N/D,#N/D,0.401220938,0.598779062,Muy bajo,1,0,14,14,1,1
9.00904E+11,0.6067,#N/D,#N/D,0.497467204,0.502532796,Muy bajo,1,0,32,29,0.90625,0.899712644
9.00904E+11,0.5216,#N/D,#N/D,0.386933368,0.613066632,Muy bajo,1,0,10,10,1,1
9.00904E+11,0.4712,#N/D,#N/D,0.321470321,0.678529679,Muy bajo,1,0,18,18,1,1
9.00904E+11,0.5777,#N/D,#N/D,0.459799974,0.540200026,Muy bajo,1,0,105,100,0.952380952,0.94906039
9.00904E+11,0.6176,#N/D,#N/D,0.511624886,0.488375114,Muy bajo,1,0,89,85,0.95505618,0.951922166
9.00904E+11,0.5328,#N/D,#N/D,0.401480712,0.598519288,Muy bajo,1,0,65,63,0.969230769,0.967085175
9.00904E+11,0.6117,#N/D,#N/D,0.503961553,0.496038447,Muy bajo,1,0,46,46,1,1
9.00904E+11,0.5577,#N/D,#N/D,0.433822574,0.566177426,Muy bajo,1,0,21,21,1,1
9.00904E+11,0.3561,#N/D,#N/D,0.171970386,0.828029614,Muy bajo,1,0,32,32,1,1
9.00904E+11,0.5467,#N/D,#N/D,0.419535005,0.580464995,Muy bajo,1,0,9,9,1,1
9.00904E+11,0.5458,#N/D,#N/D,0.418366022,0.581633978,Muy bajo,1,0,77,77,1,1
9.00904E+11,0.4648,#N/D,#N/D,0.313157553,0.686842447,Muy bajo,1,0,33,33,1,1
9.00904E+11,0.5061,#N/D,#N/D,0.366800883,0.633199117,Muy bajo,1,0,17,16,0.941176471,0.9370746
9.00904E+11,0.4894,#N/D,#N/D,0.345109755,0.654890245,Muy bajo,1,0,31,28,0.903225806,0.896477568
9.00904E+11,0.6339,#N/D,#N/D,0.532796467,0.467203533,Muy bajo,1,0,83,78,0.939759036,0.935558325
9.00904E+11,0.483,#N/D,#N/D,0.336796987,0.663203013,Muy bajo,1,0,17,17,1,1
9.00904E+11,0.715,#N/D,#N/D,0.638134823,0.361865177,Bajo,2,0.25,6,3,0.5,0.4651341
9.00904E+11,0.4849,#N/D,#N/D,0.33926484,0.66073516,Muy bajo,1,0,37,37,1,1
9.00904E+11,0.7697,#N/D,#N/D,0.709183011,0.290816989,Bajo,2,0.25,10,7,0.7,0.67908046
9.00904E+11,0.6102,#N/D,#N/D,0.502013248,0.497986752,Muy bajo,1,0,27,26,0.962962963,0.960380304
9.00904E+11,0.5814,#N/D,#N/D,0.464605793,0.535394207,Muy bajo,1,0,11,11,1,1
9.00904E+11,0.6786,#N/D,#N/D,0.590855955,0.409144045,Muy bajo,1,0,132,121,0.916666667,0.910855683
9.01E+11,0.8954,0.12976538,6.900145488,0.872450968,0.127549032,Alto,4,0.75,1681,955,0.568114218,0.537998044
9.01E+11,0.913,0.238833959,3.822739461,0.895311079,0.104688921,Alto,4,0.75,2405,1002,0.416632017,0.375952717
9.01E+11,0.8148,0.314859896,2.58781766,0.767762047,0.232237953,Medio,3,0.5,3381,2399,0.709553387,0.689300021
9.01E+11,0.7517,0.286588437,2.62292508,0.685803351,0.314196649,Bajo,2,0.25,5283,4404,0.833617263,0.822015095
9.01E+11,0.764,0.157636341,4.846598148,0.701779452,0.298220548,Bajo,2,0.25,4026,3037,0.754346746,0.737216902
9.01E+11,0.7558,0.20838253,3.626983513,0.691128718,0.308871282,Bajo,2,0.25,5517,4581,0.830342577,0.81851206
9.01E+11,0.8241,0.097101189,8.487022778,0.779841538,0.220158462,Medio,3,0.5,2463,1687,0.684937069,0.662967163
9.01E+11,0.7581,0.194313822,3.901420865,0.694116119,0.305883881,Bajo,2,0.25,3768,3074,0.81581741,0.802974026
9.01E+11,0.8646,0.043649273,19.80789008,0.832445772,0.167554228,Alto,4,0.75,1485,925,0.622895623,0.596599456
9.01E+11,0.7505,0.315858502,2.376063951,0.684244707,0.315755293,Bajo,2,0.25,4108,3327,0.809883155,0.796625965
9.01E+11,0.9149,0.788569941,1.160201464,0.897778932,0.102221068,Alto,4,0.75,20306,7204,0.354771989,0.309779077
090100001014A,0.8215,0.167356445,4.908684575,0.776464476,0.223535524,Medio,3,0.5,4152,2849,0.686175337,0.664291778
9.01E+11,0.7496,0.094503666,7.931967429,0.683075724,0.316924276,Bajo,2,0.25,2479,2063,0.832190399,0.820488734
9.01E+11,0.7603,0.15061636,5.047924413,0.696973633,0.303026367,Bajo,2,0.25,4283,3485,0.813681999,0.800689709
9.01E+11,0.9247,0.036938027,25.03382205,0.910507858,0.089492142,Alto,4,0.75,672,324,0.482142857,0.446031746
9.01E+11,0.9131,0.034132894,26.75132068,0.895440966,0.104559034,Alto,4,0.75,652,320,0.490797546,0.455289942
9.01E+11,0.9548,0.025487889,37.4609283,0.949603845,0.050396155,Muy alto,5,1,531,150,0.282485876,0.232452324
090100001021A,0.935,0.024455765,38.23229371,0.923886219,0.076113781,Alto,4,0.75,677,281,0.41506647,0.374278001
9.01E+11,0.9456,0.020139437,46.9526538,0.937654241,0.062345759,Muy alto,5,1,495,182,0.367676768,0.32358373
9.01E+11,0.932,0.072337575,12.88403712,0.919989609,0.080010391,Alto,4,0.75,968,408,0.421487603,0.381146892
9.01E+11,0.7715,0.267391022,2.885287596,0.711520977,0.288479023,Bajo,2,0.25,7429,5928,0.797953964,0.78386493
9.01E+11,0.9376,0.031297415,29.95774557,0.927263281,0.072736719,Alto,4,0.75,728,255,0.350274725,0.304968212
9.01E+11,0.9286,0.03669512,25.30581738,0.915573451,0.084426549,Alto,4,0.75,436,136,0.311926606,0.263946009
9.01E+11,0.9434,0.027046409,34.8807853,0.934796727,0.065203273,Muy alto,5,1,456,158,0.346491228,0.300920885
9.01E+11,0.9492,0.190556965,4.981187653,0.942330173,0.057669827,Muy alto,5,1,210,69,0.328571429,0.281751505
9.01E+11,0.801,0.176271999,4.544113657,0.749837641,0.250162359,Medio,3,0.5,2462,1826,0.741673436,0.72365986
9.01E+11,0.7881,0.235063064,3.352717299,0.733082218,0.266917782,Medio,3,0.5,3673,2724,0.741628097,0.723611359
9.01E+11,0.7524,0.169641709,4.435230013,0.68671256,0.31328744,Bajo,2,0.25,5372,4660,0.867460908,0.858218719
9.01E+11,0.7681,0.248833509,3.086802907,0.707104819,0.292895181,Bajo,2,0.25,6880,5669,0.823982558,0.811708545
9.01E+11,0.7705,0.128553035,5.993635249,0.710222107,0.289777893,Bajo,2,0.25,4665,3747,0.803215434,0.789493292
9.01E+11,0.7519,0.08821027,8.52395078,0.686063125,0.313936875,Bajo,2,0.25,3726,3095,0.83064949,0.818840374
9.01E+11,0.7558,0.113065669,6.684610855,0.691128718,0.308871282,Bajo,2,0.25,4396,3564,0.810737034,0.797539386
9.01E+11,0.6664,0.070814343,9.410522926,0.575009742,0.424990258,Muy bajo,1,0,3311,3062,0.924796134,0.919552033
9.01E+11,0.697,0.066237954,10.52266809,0.614755163,0.385244837,Muy bajo,1,0,3044,2764,0.908015769,0.901601543
9.01E+11,0.9507,0.13344899,7.124070406,0.944278478,0.055721522,Muy alto,5,1,1897,563,0.296784396,0.247747906
9.01E+11,0.7463,0.553238758,1.348965505,0.678789453,0.321210547,Bajo,2,0.25,5443,4550,0.835936065,0.824495591
9.01E+11,0.7102,0.162993255,4.357235531,0.631900247,0.368099753,Bajo,2,0.25,4652,4101,0.88155632,0.873297029
9.01E+11,0.8056,0.175560101,4.588741948,0.755812443,0.244187557,Medio,3,0.5,3137,2376,0.75741154,0.74049541
9.01E+11,0.7173,0.201673497,3.55673904,0.641122224,0.358877776,Bajo,2,0.25,9372,8400,0.896286812,0.889054704
9.01E+11,0.7543,0.121650369,6.200556615,0.689180413,0.310819587,Bajo,2,0.25,3729,3093,0.829444891,0.817551777
9.01E+11,0.7855,0.163399389,4.807239521,0.729705157,0.270294843,Medio,3,0.5,4588,3487,0.760026155,0.743292347
9.01E+11,0.7207,0.063367951,11.37325711,0.645538382,0.354461618,Bajo,2,0.25,2703,2282,0.844247133,0.833386205
9.01E+11,0.8886,0.17301866,5.135862216,0.863618652,0.136381348,Alto,4,0.75,3465,1781,0.513997114,0.480107258
9.01E+11,0.8711,0.1494794,5.827558838,0.840888427,0.159111573,Alto,4,0.75,2277,1287,0.565217391,0.534899217
090100001053A,0.7473,0.194975561,3.832788042,0.680088323,0.319911677,Bajo,2,0.25,4548,3772,0.82937555,0.8174776
9.01E+11,0.8105,0.170910478,4.742248734,0.762176906,0.237823094,Medio,3,0.5,2457,1750,0.712250712,0.692185436
9.01E+11,0.9289,0.160061691,5.803387401,0.915963112,0.084036888,Alto,4,0.75,2336,877,0.375428082,0.331875558
9.01E+11,0.7535,0.307101499,2.453586201,0.688141317,0.311858683,Bajo,2,0.25,9173,7373,0.803771939,0.790088603
9.01E+11,0.7941,0.307880439,2.579247978,0.740875438,0.259124562,Medio,3,0.5,6908,5269,0.762738854,0.746194207
9.01E+11,0.7784,0.136128601,5.718122386,0.72048318,0.27951682,Bajo,2,0.25,3827,2933,0.766396655,0.750107073
090100001060A,0.8311,0.12705262,6.541384205,0.788933628,0.211066372,Medio,3,0.5,2645,1756,0.66389414,0.640456873
9.01E+11,0.8723,0.118093574,7.386515356,0.842447071,0.157552929,Alto,4,0.75,2054,1165,0.567185979,0.537005077
9.01E+11,0.8881,0.143336039,6.195929532,0.862969217,0.137030783,Alto,4,0.75,2470,1328,0.537651822,0.505411451
9.01E+11,0.8706,0.078840826,11.04250225,0.840238992,0.159761008,Alto,4,0.75,1841,1044,0.567083107,0.536895032
9.01E+11,0.9834,0.064778352,15.18099748,0.986751526,0.013248474,Muy alto,5,1,1515,188,0.124092409,0.063013796
9.01E+11,0.7498,0.351603286,2.132517046,0.683335498,0.316664502,Bajo,2,0.25,4977,4028,0.809322885,0.796026627
9.01E+11,0.9448,0.272168338,3.471381012,0.936615145,0.063384855,Muy alto,5,1,4218,1242,0.294452347,0.245253239
9.01E+11,0.9599,0.231895327,4.139367591,0.956228082,0.043771918,Muy alto,5,1,2649,641,0.241978105,0.189119873
9.01E+11,0.8842,0.354575085,2.49368903,0.857903624,0.142096376,Alto,4,0.75,3476,1774,0.510356732,0.476213025
9.01E+11,0.9237,0.065087902,14.19157732,0.909208988,0.090791012,Alto,4,0.75,1870,778,0.416042781,0.375322392
9.01E+11,0.949,0.02346663,40.44040472,0.942070399,0.057929601,Muy alto,5,1,956,291,0.304393305,0.255887398
9.01E+11,0.919,0.128160735,7.170682956,0.903104299,0.096895701,Alto,4,0.75,2244,863,0.384581105,0.341666837
9.01E+11,0.9582,0.022369339,42.83541942,0.954020003,0.045979997,Muy alto,5,1,618,159,0.257281553,0.205490459
9.01E+11,0.7896,0.132827206,5.944565301,0.735030523,0.264969477,Medio,3,0.5,3223,2445,0.758609991,0.741777431
9.01E+11,0.9109,0.042254921,21.55725223,0.892583452,0.107416548,Alto,4,0.75,1463,670,0.45796309,0.42016588
9.01E+11,0.9277,0.04804357,19.30955583,0.914404468,0.085595532,Alto,4,0.75,836,338,0.40430622,0.36276742
9.01E+11,0.9388,0.034804699,26.97336909,0.928821925,0.071178075,Muy alto,5,1,1381,503,0.36422882,0.31989535
090100001078A,0.9245,0.032217395,28.6956784,0.910248084,0.089751916,Alto,4,0.75,1102,485,0.440108893,0.401066678
9.01E+11,0.9395,0.022190414,42.33810117,0.929731134,0.070268866,Muy alto,5,1,733,265,0.361527967,0.317006163
9.01E+11,0.9247,0.049723441,18.59686268,0.910507858,0.089492142,Alto,4,0.75,1839,806,0.438281675,0.399112044
9.01E+11,0.9765,0.165999069,5.882563103,0.977789323,0.022210677,Muy alto,5,1,1191,196,0.16456759,0.106311384
9.01E+11,0.8998,0.034069571,26.41066418,0.878165996,0.121834004,Alto,4,0.75,763,403,0.528178244,0.495277263
9.01E+11,0.9236,0.059009259,15.6517809,0.909079101,0.090920899,Alto,4,0.75,748,264,0.352941176,0.3078206
9.01E+11,0.8812,0.124254154,7.091915838,0.854007014,0.145992986,Alto,4,0.75,1500,693,0.462,0.424484291
9.01E+11,0.7282,0.227059777,3.207084975,0.655279906,0.344720094,Bajo,2,0.25,5919,5072,0.856901504,0.846922988
9.01E+11,0.8311,0.125245793,6.635751831,0.788933628,0.211066372,Medio,3,0.5,2272,1443,0.635123239,0.609679726
9.01E+11,0.7989,0.116017328,6.886040339,0.747110014,0.252889986,Medio,3,0.5,2360,1728,0.73220339,0.71352945
9.01E+11,0.9599,0.32142988,2.986343401,0.956228082,0.043771918,Muy alto,5,1,2701,724,0.268048871,0.2170086
090100001092A,0.8147,0.515375723,1.580788468,0.76763216,0.23236784,Medio,3,0.5,2473,1682,0.680145572,0.657841547
9.01E+11,0.9613,0.126631638,7.591309868,0.9580465,0.0419535,Muy alto,5,1,1010,284,0.281188119,0.231064072
9.01E+11,0.944,0.264047389,3.575115827,0.935576049,0.064423951,Muy alto,5,1,1732,445,0.256928406,0.205112686
9.01E+11,0.885,0.470303665,1.881762925,0.85894272,0.14105728,Alto,4,0.75,4723,2077,0.439762863,0.400696518
9.01E+11,0.9512,0.361619304,2.630390549,0.944927913,0.055072087,Muy alto,5,1,2927,784,0.267851042,0.216796977
9.01E+11,0.9661,0.454190546,2.127080824,0.964281075,0.035718925,Muy alto,5,1,1798,389,0.216351502,0.161706281
9.01E+11,0.9728,0.516298369,1.884181818,0.972983504,0.027016496,Muy alto,5,1,2384,462,0.193791946,0.137573607
9.01E+11,0.9325,0.468474486,1.990503277,0.920639044,0.079360956,Alto,4,0.75,2695,865,0.32096475,0.273614399
9.01E+11,0.9028,0.26449627,3.413280643,0.882062606,0.117937394,Alto,4,0.75,2483,1047,0.421667338,0.38133916
9.01E+11,0.8831,1.045233421,0.84488305,0.856474867,0.143525133,Alto,4,0.75,630,188,0.298412698,0.249489752
090100001103A,0.9016,0.376701669,2.393405907,0.880503962,0.119496038,Alto,4,0.75,1698,545,0.320965842,0.273615568
9.01E+11,0.9248,0.685409074,1.349267226,0.910637745,0.089362255,Alto,4,0.75,2180,632,0.289908257,0.240392281
9.01E+11,0.9761,0.469080278,2.080880491,0.977269775,0.022730225,Muy alto,5,1,2920,481,0.164726027,0.106480869
9.01E+11,0.9608,0.426570974,2.252380161,0.957397065,0.042602935,Muy alto,5,1,2512,516,0.205414013,0.150006101
9.01E+11,0.7751,0.401393482,1.931022885,0.716196909,0.283803091,Bajo,2,0.25,5748,4327,0.752783577,0.735544731
090100001110A,0.925,0.626860806,1.475606692,0.910897519,0.089102481,Alto,4,0.75,3498,1392,0.397941681,0.35595907
9.01E+11,0.9749,0.301856885,3.229676209,0.975711131,0.024288869,Muy alto,5,1,755,107,0.141721854,0.081872574
9.01E+11,0.9583,0.503832883,1.902019564,0.95414989,0.04585011,Muy alto,5,1,993,216,0.217522659,0.162959105
9.01E+11,0.9662,0.585605535,1.649916099,0.964410962,0.035589038,Muy alto,5,1,1907,364,0.190875721,0.134454028
9.01E+11,0.9264,1.434776615,0.645675424,0.912715937,0.087284063,Alto,4,0.75,4379,1332,0.304179036,0.255658188
9.01E+11,0.9618,0.508219409,1.892489708,0.958695935,0.041304065,Muy alto,5,1,2557,596,0.233085647,0.179607328
9.01E+11,0.8456,1.296608174,0.652163095,0.807767242,0.192232758,Medio,3,0.5,13342,7200,0.539649228,0.50754814
9.01E+11,0.8624,0.469084337,1.838475371,0.829588258,0.170411742,Alto,4,0.75,3090,1612,0.521682848,0.488328932
9.01E+11,0.8714,0.452136351,1.927294714,0.841278088,0.158721912,Alto,4,0.75,3123,1741,0.557476785,0.526618844
