cvegeo,ids,ids_norm,bajo_desarrollo_norm,grado_ids,grado_ids_num,grado_ids_norm,poblacion_ids,pob_nbi,prop_nbi,prop_nbi_norm
0900902020524,0.5938,0.48071178075074683,0.5192882192492532,Muy bajo,1.0,0.0,103.0,100.0,0.970873786407767,0.9688427630844771
0900902030524,0.5957,0.48317963371866474,0.5168203662813353,Muy bajo,1.0,0.0,74.0,73.0,0.9864864864864865,0.9855441648545097
0900902040524,0.6924,0.6087803610858553,0.3912196389141447,Muy bajo,1.0,0.0,61.0,49.0,0.8032786885245902,0.7895609572263049
0900902050100,0.7069,0.6276139758410182,0.3723860241589818,Muy bajo,1.0,0.0,123.0,101.0,0.8211382113821138,0.8086658567735103
0900902060100,0.5803,0.4631770359786985,0.5368229640213015,Muy bajo,1.0,0.0,139.0,133.0,0.9568345323741008,0.9538245265856281
0900902070100,0.5633,0.4410962462657488,0.5589037537342512,Muy bajo,1.0,0.0,59.0,52.0,0.8813559322033898,0.8730826677056952
0900902080524,0.4636,0.31159890894921416,0.6884010910507858,Muy bajo,1.0,0.0,88.0,87.0,0.9886363636363636,0.987843956809474
0900902100100,0.5843,0.4683725159111573,0.5316274840888426,Muy bajo,1.0,0.0,187.0,174.0,0.93048128342246,0.9256336181285472
0900902110100,0.577,0.45889076503441995,0.54110923496558,Muy bajo,1.0,0.0,123.0,118.0,0.959349593495935,0.956514967448525
0900902130100,0.5659,0.4444733082218469,0.5555266917781532,Muy bajo,1.0,0.0,66.0,66.0,1.0,1.0
0900902140100,0.6773,0.5891674243408235,0.4108325756591765,Muy bajo,1.0,0.0,222.0,187.0,0.8423423423423423,0.8313485899692795
0900902150100,0.4755,0.32705546174827893,0.6729445382517211,Muy bajo,1.0,0.0,11.0,11.0,1.0,1.0
0900902160100,0.5837,0.46759319392128845,0.5324068060787115,Muy bajo,1.0,0.0,98.0,81.0,0.826530612244898,0.81443427945891
0900902170100,0.5736,0.4544746070918301,0.5455253929081699,Muy bajo,1.0,0.0,413.0,398.0,0.9636803874092009,0.9611477554201108
0900902190539,0.5396,0.4103130276659306,0.5896869723340694,Muy bajo,1.0,0.0,189.0,187.0,0.9894179894179894,0.9886800867643779
0900902220539,0.4999,0.35874788933627744,0.6412521106637226,Muy bajo,1.0,0.0,47.0,46.0,0.9787234042553191,0.9772397489198663
0900902230539,0.6113,0.5034420054552539,0.49655799454474614,Muy bajo,1.0,0.0,111.0,104.0,0.9369369369369369,0.9325394359877118
0900902240539,0.5193,0.38394596700870237,0.6160540329912976,Muy bajo,1.0,0.0,205.0,205.0,1.0,1.0
0900902260100,0.5189,0.38342641901545654,0.6165735809845434,Muy bajo,1.0,0.0,13.0,13.0,1.0,1.0
0900902270100,0.5532,0.42797765943629046,0.5720223405637095,Muy bajo,1.0,0.0,46.0,46.0,1.0,1.0
0900902280100,0.6483,0.5515001948304974,0.4484998051695026,Muy bajo,1.0,0.0,12.0,12.0,1.0,1.0
0900902290100,0.552,0.4264190154565528,0.5735809845434472,Muy bajo,1.0,0.0,20.0,20.0,1.0,1.0
0900902330100,0.559,0.4355111053383557,0.5644888946616443,Muy bajo,1.0,0.0,166.0,157.0,0.9457831325301205,0.9420024927295388
0900902340100,0.524,0.39005065592934146,0.6099493440706585,Muy bajo,1.0,0.0,36.0,36.0,1.0,1.0
0900902350100,0.5662,0.4448629692167814,0.5551370307832186,Muy bajo,1.0,0.0,88.0,87.0,0.9886363636363636,0.987843956809474
0900902360100,0.4383,0.27873749837641254,0.7212625016235874,Muy bajo,1.0,0.0,10.0,10.0,1.0,1.0
0900902390100,0.6824,0.5957916612547084,0.4042083387452916,Muy bajo,1.0,0.0,70.0,64.0,0.9142857142857143,0.9083087027914614
0900902410100,0.5634,0.44122613326406024,0.5587738667359398,Muy bajo,1.0,0.0,64.0,59.0,0.921875,0.9164272030651341
0900902420100,0.617,0.5108455643590076,0.48915443564099237,Muy bajo,1.0,0.0,297.0,286.0,0.9629629629629629,0.9603803036753228
0900902430100,0.6119,0.5042213274451227,0.4957786725548773,Muy bajo,1.0,0.0,17.0,14.0,0.8235294117647058,0.8112237998647734
0900902440100,0.6208,0.5157812702948434,0.48421872970515656,Muy bajo,1.0,0.0,31.0,28.0,0.9032258064516129,0.896477567667779
0900902450524,0.547,0.41992466554097935,0.5800753344590206,Muy bajo,1.0,0.0,114.0,114.0,1.0,1.0
0900902460524,0.5766,0.4583712170411742,0.5416287829588258,Muy bajo,1.0,0.0,140.0,131.0,0.9357142857142857,0.931231527093596
0900902480524,0.6689,0.5782569164826601,0.4217430835173399,Muy bajo,1.0,0.0,111.0,107.0,0.963963963963964,0.9614511062786926
0900902490524,0.9106,0.8921937914014806,0.10780620859851942,Alto,4.0,0.75,11.0,6.0,0.5454545454545454,0.513758272378962
0900902500524,0.6735,0.5842317184049876,0.41576828159501245,Muy bajo,1.0,0.0,25.0,22.0,0.88,0.871632183908046
0900902510100,0.5211,0.3862839329783089,0.6137160670216911,Muy bajo,1.0,0.0,46.0,44.0,0.9565217391304348,0.9534899217058138
0900902520539,0.5719,0.4522665281205351,0.5477334718794649,Muy bajo,1.0,0.0,95.0,94.0,0.9894736842105263,0.9887396652550917
0900902530539,0.5799,0.4626574879854526,0.5373425120145474,Muy bajo,1.0,0.0,95.0,90.0,0.9473684210526315,0.9436983262754587
0900902540539,0.6049,0.4951292375633199,0.5048707624366802,Muy bajo,1.0,0.0,362.0,334.0,0.9226519337016574,0.9172583137528841
0900902560524,0.5607,0.43771918430965057,0.5622808156903494,Muy bajo,1.0,0.0,220.0,211.0,0.9590909090909091,0.9562382445141066
0900902570524,0.5786,0.46096895700740353,0.5390310429925964,Muy bajo,1.0,0.0,78.0,78.0,1.0,1.0
0900902640100,0.5264,0.39316794388881665,0.6068320561111833,Muy bajo,1.0,0.0,49.0,49.0,1.0,1.0
0900902650100,0.6149,0.5081179373944668,0.49188206260553324,Muy bajo,1.0,0.0,107.0,93.0,0.8691588785046729,0.8600350914885236
0900902660100,0.5219,0.38732302896480064,0.6126769710351994,Muy bajo,1.0,0.0,144.0,142.0,0.9861111111111112,0.9851426138782461
0900902680100,0.585,0.4692817248993375,0.5307182751006625,Muy bajo,1.0,0.0,161.0,140.0,0.8695652173913043,0.8604697651174412
0900902690100,0.5804,0.46330692297701,0.5366930770229901,Muy bajo,1.0,0.0,234.0,224.0,0.9572649572649573,0.9542849657792187
0900902710100,0.4699,0.3197817898428367,0.6802182101571633,Muy bajo,1.0,0.0,34.0,34.0,1.0,1.0
0900902740100,0.4608,0.30796207299649303,0.692037927003507,Muy bajo,1.0,0.0,12.0,12.0,1.0,1.0
0900902750100,0.5024,0.3619950642940641,0.6380049357059359,Muy bajo,1.0,0.0,38.0,34.0,0.8947368421052632,0.8873966525509175
0900902760100,0.3298,0.1378101052084686,0.8621898947915314,Muy bajo,1.0,0.0,27.0,27.0,1.0,1.0
0900902770100,0.5785,0.4608390700090921,0.5391609299909079,Muy bajo,1.0,0.0,535.0,521.0,0.9738317757009346,0.9720070182977048
0900902780100,0.5475,0.42057410053253663,0.5794258994674634,Muy bajo,1.0,0.0,63.0,60.0,0.9523809523809523,0.9490603904397007
0900902800524,0.6112,0.5033121184569423,0.49668788154305765,Muy bajo,1.0,0.0,11.0,11.0,1.0,1.0
0900902810524,0.5653,0.4436939862319782,0.5563060137680218,Muy bajo,1.0,0.0,27.0,27.0,1.0,1.0
0900902820524,0.7252,0.6513832965320171,0.3486167034679829,Bajo,2.0,0.25,20.0,12.0,0.6,0.5721072796934865
0900902830524,0.4987,0.35718924535653973,0.6428107546434603,Muy bajo,1.0,0.0,50.0,47.0,0.94,0.9358160919540229
0900902840100,0.5103,0.3722561371606702,0.6277438628393298,Muy bajo,1.0,0.0,66.0,66.0,1.0,1.0
0900902850524,0.6057,0.49616833354981166,0.5038316664501883,Muy bajo,1.0,0.0,351.0,342.0,0.9743589743589743,0.9725709794675311
0900902880524,0.6055,0.49590855955318874,0.5040914404468113,Muy bajo,1.0,0.0,58.0,53.0,0.9137931034482759,0.9077817413132515
0900902890524,0.4687,0.3182231458630991,0.6817768541369009,Muy bajo,1.0,0.0,72.0,72.0,1.0,1.0
0900902910100,0.5188,0.3832965320171451,0.6167034679828549,Muy bajo,1.0,0.0,21.0,21.0,1.0,1.0
0900902920100,0.5956,0.4830497467203533,0.5169502532796467,Muy bajo,1.0,0.0,590.0,574.0,0.9728813559322034,0.970990324047016
0900902970539,0.5576,0.433692687361995,0.5663073126380049,Muy bajo,1.0,0.0,384.0,371.0,0.9661458333333334,0.9637851213282248
0900903000632,0.6722,0.5825431874269386,0.41745681257306144,Muy bajo,1.0,0.0,2098.0,1983.0,0.9451858913250715,0.9413636048197699
0900903000647,0.6869,0.6016365761787245,0.39836342382127554,Muy bajo,1.0,0.0,1957.0,1784.0,0.911599386816556,0.9054350528704307
0900903010100,0.612,0.5043512144434341,0.4956487855565659,Muy bajo,1.0,0.0,86.0,84.0,0.9767441860465116,0.9751225162612491
0900903030100,0.5803,0.4631770359786985,0.5368229640213015,Muy bajo,1.0,0.0,183.0,174.0,0.9508196721311475,0.9473902393065762
0900903040100,0.4353,0.27484088842706844,0.7251591115729316,Muy bajo,1.0,0.0,45.0,45.0,1.0,1.0
0900903050100,0.5291,0.3966748928432264,0.6033251071567736,Muy bajo,1.0,0.0,166.0,159.0,0.9578313253012049,0.9548908276785303
0900903060100,0.8947,0.8715417586699572,0.1284582413300428,Alto,4.0,0.75,33.0,26.0,0.7878787878787878,0.7730871937768489
0900903100100,0.5731,0.4538251721002728,0.5461748278997272,Muy bajo,1.0,0.0,58.0,53.0,0.9137931034482759,0.9077817413132515
0900903120100,0.5612,0.43836861930120796,0.561631380698792,Muy bajo,1.0,0.0,27.0,27.0,1.0,1.0
0900903130100,0.3881,0.21353422522405505,0.7864657747759449,Muy bajo,1.0,0.0,17.0,17.0,1.0,1.0
0900903140100,0.619,0.513443304325237,0.486556695674763,Muy bajo,1.0,0.0,182.0,168.0,0.9230769230769231,0.9177129384025936
0900903150100,0.5842,0.46824262891284585,0.5317573710871542,Muy bajo,1.0,0.0,511.0,503.0,0.9843444227005871,0.9832527311034632
0900903160100,0.5666,0.44538251721002725,0.5546174827899728,Muy bajo,1.0,0.0,301.0,298.0,0.9900332225913622,0.9893382212548212
0900903170100,0.5799,0.4626574879854526,0.5373425120145474,Muy bajo,1.0,0.0,224.0,222.0,0.9910714285714286,0.990448823207444
0900903180100,0.5266,0.39342771788543957,0.6065722821145605,Muy bajo,1.0,0.0,93.0,93.0,1.0,1.0
0900903190100,0.5794,0.4620080529938953,0.5379919470061048,Muy bajo,1.0,0.0,66.0,63.0,0.9545454545454546,0.9513758272378963
0900903210524,0.4743,0.32549681776854134,0.6745031822314587,Muy bajo,1.0,0.0,13.0,13.0,1.0,1.0
0900903220524,0.5343,0.40342901675542275,0.5965709832445772,Muy bajo,1.0,0.0,251.0,246.0,0.9800796812749004,0.9786906015783609
0900903230524,0.5379,0.4081049486946357,0.5918950513053642,Muy bajo,1.0,0.0,129.0,125.0,0.9689922480620154,0.9668300216816655
0900903260100,0.5607,0.43771918430965057,0.5622808156903494,Muy bajo,1.0,0.0,17.0,15.0,0.8823529411764706,0.874149199909849
0900903280100,0.6105,0.5024029094687622,0.4975970905312378,Muy bajo,1.0,0.0,72.0,68.0,0.9444444444444444,0.9405704555129842
0900903320100,0.554,0.4290167554227822,0.5709832445772178,Muy bajo,1.0,0.0,29.0,24.0,0.8275862068965517,0.8155634826265028
0900903330100,0.6706,0.580464995453955,0.419535004546045,Muy bajo,1.0,0.0,26.0,22.0,0.8461538461538461,0.8354258768051871
0900903370100,0.5325,0.40109105078581625,0.5989089492141837,Muy bajo,1.0,0.0,41.0,41.0,1.0,1.0
0900903380100,0.5051,0.3655020132484738,0.6344979867515261,Muy bajo,1.0,0.0,71.0,71.0,1.0,1.0
0900903400100,0.626,0.5225353942070399,0.47746460579296013,Muy bajo,1.0,0.0,132.0,120.0,0.9090909090909091,0.9027516544757924
0900903410539,0.4617,0.30913105598129625,0.6908689440187037,Muy bajo,1.0,0.0,20.0,20.0,1.0,1.0
0900903420539,0.5358,0.4053773217300949,0.5946226782699051,Muy bajo,1.0,0.0,121.0,119.0,0.9834710743801653,0.9823184826319623
0900903440100,0.5481,0.42135342252240554,0.5786465774775944,Muy bajo,1.0,0.0,74.0,74.0,1.0,1.0
0900903450100,0.4872,0.3422522405507209,0.6577477594492791,Muy bajo,1.0,0.0,46.0,46.0,1.0,1.0
0900903470100,0.5404,0.41135212365242235,0.5886478763475776,Muy bajo,1.0,0.0,21.0,21.0,1.0,1.0
0900903480100,0.5417,0.4130406546304714,0.5869593453695285,Muy bajo,1.0,0.0,65.0,65.0,1.0,1.0
0900903510100,0.4465,0.28938823223795296,0.710611767762047,Muy bajo,1.0,0.0,129.0,129.0,1.0,1.0
0900903520100,0.6873,0.6021561241719704,0.3978438758280296,Muy bajo,1.0,0.0,74.0,68.0,0.918918918918919,0.9132649891270581
0900903540100,0.5126,0.3752435381218339,0.624756461878166,Muy bajo,1.0,0.0,87.0,87.0,1.0,1.0
0900903550100,0.5111,0.37329523314716195,0.626704766852838,Muy bajo,1.0,0.0,51.0,51.0,1.0,1.0
0900903560100,0.3958,0.22353552409403815,0.7764644759059618,Muy bajo,1.0,0.0,20.0,20.0,1.0,1.0
0900903580100,0.6391,0.5395505909858422,0.46044940901415776,Muy bajo,1.0,0.0,29.0,25.0,0.8620689655172413,0.8524507861012022
0900903590524,0.7359,0.6652812053513443,0.3347187946486557,Bajo,2.0,0.25,51.0,48.0,0.9411764705882353,0.9370745999549245
0900903600100,0.5803,0.4631770359786985,0.5368229640213015,Muy bajo,1.0,0.0,98.0,98.0,1.0,1.0
0900903610524,0.5266,0.39342771788543957,0.6065722821145605,Muy bajo,1.0,0.0,70.0,68.0,0.9714285714285714,0.9694362342638204
0900903620524,0.7827,0.7260683205611117,0.2739316794388883,Bajo,2.0,0.25,13.0,12.0,0.9230769230769231,0.9177129384025936
0900903630100,0.5929,0.47954279776594355,0.5204572022340564,Muy bajo,1.0,0.0,30.0,26.0,0.8666666666666667,0.8573690932311622
0900903640100,0.6634,0.5711131315755292,0.42888686842447077,Muy bajo,1.0,0.0,43.0,37.0,0.8604651162790697,0.8507350975674953
0900903650539,0.5193,0.38394596700870237,0.6160540329912976,Muy bajo,1.0,0.0,37.0,37.0,1.0,1.0
0900903660100,0.5326,0.4012209377841277,0.5987790622158723,Muy bajo,1.0,0.0,14.0,14.0,1.0,1.0
0900903670524,0.6067,0.49746720353292634,0.5025327964670736,Muy bajo,1.0,0.0,32.0,29.0,0.90625,0.899712643678161
0900903690100,0.5216,0.3869333679698661,0.6130666320301339,Muy bajo,1.0,0.0,10.0,10.0,1.0,1.0
0900903700100,0.4712,0.32147032082088584,0.6785296791791142,Muy bajo,1.0,0.0,18.0,18.0,1.0,1.0
0900903710100,0.5777,0.4597999740226003,0.5402000259773997,Muy bajo,1.0,0.0,105.0,100.0,0.9523809523809523,0.9490603904397007
0900903720524,0.6176,0.5116248863488765,0.4883751136511235,Muy bajo,1.0,0.0,89.0,85.0,0.9550561797752809,0.9519221662576951
0900903730524,0.5328,0.4014807117807508,0.5985192882192492,Muy bajo,1.0,0.0,65.0,63.0,0.9692307692307692,0.9670851753610374
0900903740100,0.6117,0.5039615534484998,0.4960384465515002,Muy bajo,1.0,0.0,46.0,46.0,1.0,1.0
0900903800100,0.5577,0.43382257436030647,0.5661774256396935,Muy bajo,1.0,0.0,21.0,21.0,1.0,1.0
0900903840100,0.3561,0.171970385764385,0.8280296142356149,Muy bajo,1.0,0.0,32.0,32.0,1.0,1.0
0900903850100,0.5467,0.41953500454604487,0.5804649954539551,Muy bajo,1.0,0.0,9.0,9.0,1.0,1.0
0900903880100,0.5458,0.41836602156124164,0.5816339784387583,Muy bajo,1.0,0.0,77.0,77.0,1.0,1.0
0900903890539,0.4648,0.31315755292895175,0.6868424470710482,Muy bajo,1.0,0.0,33.0,33.0,1.0,1.0
0900903900100,0.5061,0.3668008832315885,0.6331991167684115,Muy bajo,1.0,0.0,17.0,16.0,0.9411764705882353,0.9370745999549245
0900903910524,0.4894,0.3451097545135732,0.6548902454864268,Muy bajo,1.0,0.0,31.0,28.0,0.9032258064516129,0.896477567667779
0900903920524,0.6339,0.5327964670736459,0.4672035329263541,Muy bajo,1.0,0.0,83.0,78.0,0.9397590361445783,0.9355583252550432
0900903950539,0.483,0.33679698662163915,0.6632030133783609,Muy bajo,1.0,0.0,17.0,17.0,1.0,1.0
0900904030539,0.715,0.6381348227042473,0.36186517729575274,Bajo,2.0,0.25,6.0,3.0,0.5,0.46513409961685825
0900904070539,0.4849,0.33926483958955705,0.660735160410443,Muy bajo,1.0,0.0,37.0,37.0,1.0,1.0
0900904100524,0.7697,0.7091830107806208,0.29081698921937915,Bajo,2.0,0.25,10.0,7.0,0.7,0.6790804597701149
0900904130524,0.6102,0.5020132484738277,0.49798675152617233,Muy bajo,1.0,0.0,27.0,26.0,0.9629629629629629,0.9603803036753228
0900904140100,0.5814,0.4646057929601247,0.5353942070398753,Muy bajo,1.0,0.0,11.0,11.0,1.0,1.0
0900904150100,0.6786,0.5908559553188725,0.40914404468112753,Muy bajo,1.0,0.0,132.0,121.0,0.9166666666666666,0.9108556832694763
0901000010012,0.8954,0.8724509676581373,0.12754903234186266,Alto,4.0,0.75,1681.0,955.0,0.5681142177275431,0.5379980444043296
0901000010027,0.913,0.895311079360956,0.104688920639044,Alto,4.0,0.75,2405.0,1002.0,0.41663201663201666,0.3759527166423719
0901000010031,0.8148,0.7677620470190933,0.23223795298090666,Medio,3.0,0.5,3381.0,2399.0,0.7095533865720202,0.6893000211912185
0901000010046,0.7517,0.6858033510845565,0.3141966489154435,Bajo,2.0,0.25,5283.0,4404.0,0.8336172629187961,0.8220150950457007
0901000010050,0.764,0.7017794518768671,0.2982205481231329,Bajo,2.0,0.25,4026.0,3037.0,0.7543467461500248,0.7372169023949691
0901000010065,0.7558,0.6911287180153267,0.3088712819846733,Bajo,2.0,0.25,5517.0,4581.0,0.8303425774877651,0.8185120599026208
0901000010084,0.8241,0.77984153786206,0.22015846213794,Medio,3.0,0.5,2463.0,1687.0,0.6849370686155095,0.662967163055365
0901000010099,0.7581,0.6941161189764904,0.3058838810235096,Bajo,2.0,0.25,3768.0,3074.0,0.8158174097664543,0.8029740260796707
0901000010101,0.8646,0.8324457721782049,0.16755422782179508,Alto,4.0,0.75,1485.0,925.0,0.622895622895623,0.5965994556032871
0901000010116,0.7505,0.6842447071048187,0.31575529289518134,Bajo,2.0,0.25,4108.0,3327.0,0.8098831548198637,0.796625964849448
0901000010135,0.9149,0.8977789323288738,0.10222106767112615,Alto,4.0,0.75,20306.0,7204.0,0.35477198857480546,0.30977907743327854
090100001014A,0.8215,0.7764644759059618,0.2235355240940382,Medio,3.0,0.5,4152.0,2849.0,0.6861753371868978,0.6642917783240685
0901000010169,0.7496,0.6830757241200156,0.3169242758799844,Bajo,2.0,0.25,2479.0,2063.0,0.8321903993545785,0.8204887337157024
0901000010173,0.7603,0.6969736329393427,0.30302636706065733,Bajo,2.0,0.25,4283.0,3485.0,0.8136819985991127,0.8006897088462539
0901000010188,0.9247,0.9105078581633977,0.08949214183660226,Alto,4.0,0.75,672.0,324.0,0.48214285714285715,0.44603174603174606
0901000010192,0.9131,0.8954409663592674,0.1045590336407326,Alto,4.0,0.75,652.0,320.0,0.49079754601226994,0.45528994194109496
0901000010205,0.9548,0.9496038446551499,0.05039615534485009,Muy alto,5.0,1.0,531.0,150.0,0.2824858757062147,0.2324523237439661
090100001021A,0.935,0.9238862189894792,0.0761137810105208,Alto,4.0,0.75,677.0,281.0,0.4150664697193501,0.37427800132430095
0901000010224,0.9456,0.9376542408104949,0.062345759189505134,Muy alto,5.0,1.0,495.0,182.0,0.36767676767676766,0.32358373002051166
0901000010239,0.932,0.919989609040135,0.08001039095986495,Alto,4.0,0.75,968.0,408.0,0.4214876033057851,0.38114689211867897
0901000010243,0.7715,0.7115209767502272,0.2884790232497728,Bajo,2.0,0.25,7429.0,5928.0,0.7979539641943734,0.783864930279958
0901000010258,0.9376,0.9272632809455773,0.0727367190544227,Alto,4.0,0.75,728.0,255.0,0.35027472527472525,0.3049682118647636
0901000010262,0.9286,0.9155734510975451,0.08442654890245493,Alto,4.0,0.75,436.0,136.0,0.3119266055045872,0.26394600864705264
0901000010277,0.9434,0.9347967268476425,0.06520327315235752,Muy alto,5.0,1.0,456.0,158.0,0.34649122807017546,0.3009208845869463
0901000010281,0.9492,0.9423301727497078,0.05766982725029224,Muy alto,5.0,1.0,210.0,69.0,0.32857142857142857,0.2817515051997811
0901000010296,0.801,0.7498376412521107,0.2501623587478893,Medio,3.0,0.5,2462.0,1826.0,0.7416734362307067,0.7236598597533077
0901000010309,0.7881,0.7330822184699312,0.26691778153006884,Medio,3.0,0.5,3673.0,2724.0,0.7416280969234957,0.7236113588545594
0901000010313,0.7524,0.6867125600727366,0.3132874399272634,Bajo,2.0,0.25,5372.0,4660.0,0.8674609084139985,0.8582187188857792
0901000010328,0.7681,0.7071048188076373,0.2928951811923627,Bajo,2.0,0.25,6880.0,5669.0,0.8239825581395349,0.81170854495233
0901000010332,0.7705,0.7102221067671125,0.2897778932328875,Bajo,2.0,0.25,4665.0,3747.0,0.8032154340836013,0.7894932919392393
0901000010347,0.7519,0.6860631250811794,0.3139368749188206,Bajo,2.0,0.25,3726.0,3095.0,0.83064949006978,0.8188403740516573
0901000010351,0.7558,0.6911287180153267,0.3088712819846733,Bajo,2.0,0.25,4396.0,3564.0,0.8107370336669699,0.7975393862061992
0901000010370,0.6664,0.5750097415248733,0.4249902584751267,Muy bajo,1.0,0.0,3311.0,3062.0,0.9247961340984597,0.9195520331045592
0901000010385,0.697,0.6147551630081828,0.3852448369918172,Muy bajo,1.0,0.0,3044.0,2764.0,0.9080157687253614,0.9016015426364785
0901000010417,0.9507,0.9442784777243797,0.05572152227562033,Muy alto,5.0,1.0,1897.0,563.0,0.2967843964153927,0.2477479060504891
0901000010421,0.7463,0.678789453175737,0.321210546824263,Bajo,2.0,0.25,5443.0,4550.0,0.8359360646702186,0.8244955910188699
0901000010440,0.7102,0.6319002467852968,0.36809975321470323,Bajo,2.0,0.25,4652.0,4101.0,0.8815563198624248,0.873297028757046
0901000010455,0.8056,0.7558124431744382,0.2441875568255618,Medio,3.0,0.5,3137.0,2376.0,0.7574115396875997,0.7404954095048959
0901000010474,0.7173,0.6411222236654112,0.35887777633458884,Bajo,2.0,0.25,9372.0,8400.0,0.8962868117797695,0.8890547044019603
0901000010489,0.7543,0.6891804130406546,0.3108195869593454,Bajo,2.0,0.25,3729.0,3093.0,0.829444891391794,0.8175517765386547
0901000010493,0.7855,0.7297051565138329,0.27029484348616706,Medio,3.0,0.5,4588.0,3487.0,0.7600261551874455,0.7432923468518574
0901000010506,0.7207,0.645538381608001,0.35446161839199897,Bajo,2.0,0.25,2703.0,2282.0,0.8442471328153903,0.8333862049120957
0901000010510,0.8886,0.8636186517729574,0.13638134822704262,Alto,4.0,0.75,3465.0,1781.0,0.513997113997114,0.480107257578522
0901000010525,0.8711,0.8408884270684504,0.15911157293154965,Alto,4.0,0.75,2277.0,1287.0,0.5652173913043478,0.5348992170581376
090100001053A,0.7473,0.6800883231588517,0.3199116768411483,Bajo,2.0,0.25,4548.0,3772.0,0.8293755496921724,0.8174775995174504
0901000010544,0.8105,0.7621769060917002,0.2378230939082998,Medio,3.0,0.5,2457.0,1750.0,0.7122507122507122,0.6921854362467389
0901000010559,0.9289,0.9159631120924794,0.08403688790752062,Alto,4.0,0.75,2336.0,877.0,0.3754280821917808,0.3318755576549625
0901000010563,0.7535,0.6881413170541628,0.3118586829458372,Bajo,2.0,0.25,9173.0,7373.0,0.8037719393873324,0.7900886033599356
0901000010578,0.7941,0.7408754383686192,0.25912456163138076,Medio,3.0,0.5,6908.0,5269.0,0.7627388535031847,0.7461942065060888
0901000010597,0.7784,0.7204831796337186,0.27951682036628145,Bajo,2.0,0.25,3827.0,2933.0,0.7663966553436112,0.7501070734556945
090100001060A,0.8311,0.7889336277438628,0.21106637225613722,Medio,3.0,0.5,2645.0,1756.0,0.6638941398865784,0.6404568730127689
0901000010614,0.8723,0.842447071048188,0.15755292895181205,Alto,4.0,0.75,2054.0,1165.0,0.5671859785783836,0.5370050774677575
0901000010629,0.8881,0.8629692167814002,0.13703078321859985,Alto,4.0,0.75,2470.0,1328.0,0.5376518218623482,0.5054114508197993
0901000010633,0.8706,0.8402389920768931,0.15976100792310688,Alto,4.0,0.75,1841.0,1044.0,0.5670831070070613,0.5368950324765193
0901000010648,0.9834,0.9867515261722302,0.013248473827769836,Muy alto,5.0,1.0,1515.0,188.0,0.12409240924092409,0.06301379563243681
0901000010667,0.7498,0.6833354981166385,0.3166645018833615,Bajo,2.0,0.25,4977.0,4028.0,0.8093228852722524,0.7960266266973672
0901000010671,0.9448,0.936615144824003,0.06338485517599701,Muy alto,5.0,1.0,4218.0,1242.0,0.29445234708392604,0.24525323871966342
0901000010686,0.9599,0.9562280815690348,0.04377191843096517,Muy alto,5.0,1.0,2649.0,641.0,0.24197810494526237,0.18911987318282472
0901000010690,0.8842,0.8579036238472528,0.14209637615274717,Alto,4.0,0.75,3476.0,1774.0,0.5103567318757192,0.4762130250563249
0901000010703,0.9237,0.9092089881802831,0.09079101181971694,Alto,4.0,0.75,1870.0,778.0,0.4160427807486631,0.3753223922797959
0901000010718,0.949,0.9420703987530847,0.05792960124691526,Muy alto,5.0,1.0,956.0,291.0,0.3043933054393305,0.2558873980025329
0901000010722,0.919,0.9031042992596441,0.09689570074035592,Alto,4.0,0.75,2244.0,863.0,0.38458110516934046,0.34166683740720255
0901000010737,0.9582,0.95402000259774,0.04597999740226,Muy alto,5.0,1.0,618.0,159.0,0.25728155339805825,0.2054904586541681
0901000010741,0.7896,0.7350305234446031,0.26496947655539693,Medio,3.0,0.5,3223.0,2445.0,0.7586099906919019,0.7417774306558583
0901000010756,0.9109,0.8925834523964151,0.10741654760358488,Alto,4.0,0.75,1463.0,670.0,0.4579630895420369,0.42016587969401037
0901000010760,0.9277,0.9144044681127418,0.08559553188725821,Alto,4.0,0.75,836.0,338.0,0.4043062200956938,0.36276742011769236
0901000010775,0.9388,0.9288219249253149,0.0711780750746851,Muy alto,5.0,1.0,1381.0,503.0,0.36422881969587256,0.31989535041796024
090100001078A,0.9245,0.9102480841667748,0.08975191583322517,Alto,4.0,0.75,1102.0,485.0,0.4401088929219601,0.4010666777923803
0901000010794,0.9395,0.9297311339134953,0.07026886608650473,Muy alto,5.0,1.0,733.0,265.0,0.3615279672578445,0.3170061626758245
0901000010807,0.9247,0.9105078581633977,0.08949214183660226,Alto,4.0,0.75,1839.0,806.0,0.4382816748232735,0.3991120444852796
0901000010811,0.9765,0.9777893232887388,0.0222106767112612,Muy alto,5.0,1.0,1191.0,196.0,0.16456759026028547,0.10631138391061956
0901000010826,0.8998,0.8781659955838421,0.12183400441615788,Alto,4.0,0.75,763.0,403.0,0.528178243774574,0.49527726307226466
0901000010830,0.9236,0.9090791011819717,0.09092089881802834,Alto,4.0,0.75,748.0,264.0,0.35294117647058826,0.30782059950416957
0901000010845,0.8812,0.8540070138979088,0.14599298610209122,Alto,4.0,0.75,1500.0,693.0,0.462,0.4244842911877395
0901000010864,0.7282,0.6552799064813611,0.34472009351863886,Bajo,2.0,0.25,5919.0,5072.0,0.8569015036323704,0.8469229877937081
0901000010898,0.8311,0.7889336277438628,0.21106637225613722,Medio,3.0,0.5,2272.0,1443.0,0.6351232394366197,0.6096797258647672
